date,close,volume,active_addresses,tx_count
2022-03-02,0.76901,65132029.43117418,162247,1611098
2022-03-03,0.75142,63763131.91676515,117856,1467805
2022-03-04,0.71295,74734190.87502532,111491,1424933
2022-03-05,0.75411,57610691.31936877,105043,1383434
2022-03-06,0.72503,52338011.11942473,113270,1388198
2022-03-07,0.71956,85794042.56471898,94815,1338746
2022-03-08,0.72066,66808159.44228984,115994,1286994
2022-03-09,0.7657,73197789.7037235,102350,1353950
2022-03-10,0.73613,71409928.7209967,98140,1407654
2022-03-11,0.80316,117942041.63909732,124234,1379786
2022-03-12,0.78559,119029163.90413707,97318,1460036
2022-03-13,0.7601,58248312.44381384,95484,1326773
2022-03-14,0.77491,84654994.99528922,84774,1209807
2022-03-15,0.76573,62350556.12277369,93465,1245895
2022-03-16,0.7926,68490451.77001335,66831,1204877
2022-03-17,0.79438,43053827.92695686,87588,1339332
2022-03-18,0.79749,42138559.50758161,87666,1260307
2022-03-19,0.81926,55379387.09130668,86084,1348006
2022-03-20,0.80577,36281061.9395883,83053,1238309
2022-03-21,0.83767,61329612.63245807,111908,1446588
2022-03-22,0.83683,67197161.54377964,92540,1369952
2022-03-23,0.83791,51134526.7574784,104287,1391605
2022-03-24,0.84262,54159020.83539392,86331,1225382
2022-03-25,0.82414,36012499.41813642,89796,1183229
2022-03-26,0.83265,19277489.65120838,101003,1180719
2022-03-27,0.85803,38979562.15875456,129151,1335425
2022-03-28,0.86409,97738794.06512637,142248,1660307
2022-03-29,0.85738,61056426.60076228,106364,1350559
2022-03-30,0.86155,47337261.52250936,86904,1296835
2022-03-31,0.81488,91070405.98757239,88386,1361355
2022-04-01,0.82789,59239558.2010535,65259,1176833
2022-04-02,0.82353,52521185.23823741,64956,1173662
2022-04-03,0.84298,38321312.94178042,74519,1202433
2022-04-04,0.826,53017857.21554755,96152,1424331
2022-04-05,0.81653,43705659.3083063,96151,1296659
2022-04-06,0.76008,84967794.77763365,108509,1228396
2022-04-07,0.78738,48612711.01810888,85714,1247284
2022-04-08,0.75483,61899172.79944038,91760,1301721
